timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-11-03 06:01:00,26088.0,PICO,up,minor,,,,0,,0
2025-11-03 06:21:00,26056.5,VALLE,down,minor,1200.0,31.5,5040.0,0,0.0,0
2025-11-03 06:39:00,26087.25,PICO,up,minor,1080.0,30.75,5160.0,0,0.0,0
2025-11-03 07:28:00,26033.75,VALLE,down,minor,2940.0,53.5,3300.0,0,0.0,0
2025-11-03 07:37:00,26060.5,PICO,up,minor,540.0,26.75,5700.0,0,0.0,0
2025-11-03 07:46:00,26031.75,VALLE,down,minor,540.0,28.75,5700.0,0,0.0,0
2025-11-03 07:53:00,26060.25,PICO,up,minor,420.0,28.5,5820.0,0,0.0,0
2025-11-03 08:48:00,26017.25,VALLE,down,minor,3300.0,43.0,2940.0,0,0.0,0
2025-11-03 10:32:00,26156.0,PICO,up,minor,6240.0,138.75,0.0,0,0.0,0
2025-11-03 11:03:00,26123.5,VALLE,down,minor,1860.0,32.5,4380.0,0,0.0,0
2025-11-03 11:52:00,26163.0,PICO,up,minor,2940.0,39.5,3300.0,0,0.0,0
2025-11-03 11:58:00,26132.25,VALLE,down,minor,360.0,30.75,5880.0,0,0.0,0
2025-11-03 12:20:00,26178.25,PICO,up,minor,1320.0,46.0,4920.0,0,0.0,0
2025-11-03 12:58:00,26149.75,VALLE,down,minor,2280.0,28.5,3960.0,0,0.0,0
2025-11-03 13:14:00,26182.0,PICO,up,minor,960.0,32.25,5280.0,0,0.0,0
2025-11-03 13:38:00,26144.0,VALLE,down,minor,1440.0,38.0,4800.0,0,0.0,0
2025-11-03 13:50:00,26173.75,PICO,up,minor,720.0,29.75,5520.0,0,0.0,0
2025-11-03 14:06:00,26133.0,VALLE,down,minor,960.0,40.75,5280.0,0,0.0,0
2025-11-03 15:00:00,26259.75,PICO,up,minor,3240.0,126.75,3000.0,0,0.0,0
2025-11-03 15:00:00,26188.75,VALLE,down,minor,0.0,71.0,6240.0,0,0.0,0
2025-11-03 15:01:00,26235.0,PICO,up,minor,60.0,46.25,6180.0,0,0.0,0
2025-11-03 15:02:00,26202.25,VALLE,down,minor,60.0,32.75,6180.0,0,0.0,0
2025-11-03 15:05:00,26234.75,PICO,up,minor,180.0,32.5,6060.0,0,0.0,0
2025-11-03 15:09:00,26206.5,VALLE,down,minor,240.0,28.25,6000.0,0,0.0,0
2025-11-03 15:33:00,26266.0,PICO,up,minor,1440.0,59.5,4800.0,0,0.0,0
2025-11-03 15:35:00,26206.75,VALLE,down,minor,120.0,59.25,6120.0,0,0.0,0
2025-11-03 15:35:00,26238.25,PICO,up,minor,0.0,31.5,6240.0,0,0.0,0
2025-11-03 15:42:00,26155.0,VALLE,down,minor,420.0,83.25,5820.0,0,0.0,0
2025-11-03 15:47:00,26182.5,PICO,up,minor,300.0,27.5,5940.0,0,0.0,0
2025-11-03 15:50:00,26130.25,VALLE,down,minor,180.0,52.25,6060.0,0,0.0,0
2025-11-03 15:50:00,26158.5,PICO,up,minor,0.0,28.25,6240.0,0,0.0,0
2025-11-03 15:51:00,26118.75,VALLE,down,minor,60.0,39.75,6180.0,0,0.0,0
2025-11-03 15:54:00,26156.75,PICO,up,minor,180.0,38.0,6060.0,0,0.0,0
2025-11-03 16:00:00,26105.5,VALLE,down,minor,360.0,51.25,5880.0,0,0.0,0
2025-11-03 16:00:00,26144.0,PICO,up,minor,0.0,38.5,6240.0,0,0.0,0
2025-11-03 16:01:00,26101.0,VALLE,down,minor,60.0,43.0,6180.0,0,0.0,0
2025-11-03 16:04:00,26131.25,PICO,up,minor,180.0,30.25,6060.0,0,0.0,0
2025-11-03 16:07:00,26088.25,VALLE,down,minor,180.0,43.0,6060.0,0,0.0,0
2025-11-03 16:13:00,26155.75,PICO,up,minor,360.0,67.5,5880.0,0,0.0,0
2025-11-03 16:16:00,26083.0,VALLE,down,minor,180.0,72.75,6060.0,0,0.0,0
2025-11-03 16:16:00,26111.25,PICO,up,minor,0.0,28.25,6240.0,0,0.0,0
2025-11-03 16:17:00,26082.25,VALLE,down,minor,60.0,29.0,6180.0,0,0.0,0
2025-11-03 16:19:00,26114.0,PICO,up,minor,120.0,31.75,6120.0,0,0.0,0
2025-11-03 16:20:00,26081.0,VALLE,down,minor,60.0,33.0,6180.0,0,0.0,0
2025-11-03 16:23:00,26110.5,PICO,up,minor,180.0,29.5,6060.0,0,0.0,0
2025-11-03 16:26:00,26040.75,VALLE,down,minor,180.0,69.75,6060.0,0,0.0,0
2025-11-03 16:26:00,26070.5,PICO,up,minor,0.0,29.75,6240.0,0,0.0,0
2025-11-03 16:36:00,26015.5,VALLE,down,minor,600.0,55.0,5640.0,0,0.0,0
2025-11-03 16:44:00,26103.0,PICO,up,minor,480.0,87.5,5760.0,0,0.0,0
2025-11-03 16:49:00,26054.0,VALLE,down,minor,300.0,49.0,5940.0,0,0.0,0
2025-11-03 16:53:00,26097.0,PICO,up,minor,240.0,43.0,6000.0,0,0.0,0
2025-11-03 16:55:00,26070.0,VALLE,down,minor,120.0,27.0,6120.0,0,0.0,0
2025-11-03 16:58:00,26112.0,PICO,up,minor,180.0,42.0,6060.0,0,0.0,0
2025-11-03 17:03:00,26058.75,VALLE,down,minor,300.0,53.25,5940.0,0,0.0,0
2025-11-03 17:11:00,26091.75,PICO,up,minor,480.0,33.0,5760.0,0,0.0,0
2025-11-03 17:13:00,26063.0,VALLE,down,minor,120.0,28.75,6120.0,0,0.0,0
2025-11-03 17:23:00,26104.25,PICO,up,minor,600.0,41.25,5640.0,0,0.0,0
2025-11-03 17:30:00,26043.5,VALLE,down,minor,420.0,60.75,5820.0,0,0.0,0
2025-11-03 17:33:00,26087.25,PICO,up,minor,180.0,43.75,6060.0,0,0.0,0
